type,air_temperature_[k],process_temperature_[k],rotational_speed_[rpm],torque_[nm],tool_wear_[min],twf,hdf,pwf,osf,rnf,machine_failure
1,301.2,310.9,1359.0,50.8,118,0,0,0,0,0,0
1,298.9,310.0,1561.0,45.3,58,0,0,0,0,0,0
1,298.5,308.0,1519.0,37.3,29,0,0,0,0,0,0
0,300.7,310.5,1536.0,47.4,192,0,0,0,0,0,0
0,301.4,310.8,1740.0,29.2,110,0,0,0,0,0,0
0,298.4,309.4,1461.0,46.3,121,0,0,0,0,0,0
1,303.5,312.9,1530.0,34.5,110,0,0,0,0,0,0
0,300.9,310.5,1599.0,40.5,57,0,0,0,0,0,0
0,298.2,308.0,1499.0,44.1,166,0,0,0,0,0,0
0,300.6,311.6,1455.0,48.0,203,0,0,0,0,0,0
0,300.5,311.5,1708.0,31.2,57,0,0,0,0,0,0
0,303.2,312.6,1601.0,35.3,148,0,0,0,0,0,0
0,300.3,310.4,1672.0,29.2,39,0,0,0,0,0,0
1,299.7,309.2,1412.0,45.3,205,0,0,0,0,0,0
1,300.5,311.9,1730.0,27.5,209,0,0,0,0,0,0
0,298.6,308.2,1705.0,26.3,177,0,0,0,0,0,0
1,297.5,309.4,1482.0,39.3,112,0,0,0,0,0,0
2,301.2,310.7,1747.0,27.3,35,0,0,0,0,0,0
2,301.6,310.5,1786.0,27.1,35,0,0,0,0,0,0
0,299.7,311.2,1835.0,23.7,183,0,0,0,0,0,0
0,297.0,307.8,1396.0,50.0,96,0,0,0,0,0,0
0,300.0,310.2,1760.0,26.9,193,0,0,0,0,0,0
0,300.8,311.7,1655.0,32.2,12,0,0,0,0,0,0
0,302.0,310.5,1263.0,60.6,90,0,0,0,0,0,1
2,297.0,308.1,1517.0,41.4,222,0,0,0,0,0,0
1,299.2,308.6,1631.0,35.4,64,0,0,0,0,0,0
0,301.7,310.2,1311.0,57.4,40,0,0,0,0,0,1
0,299.0,308.8,1405.0,55.2,103,0,0,0,0,0,0
0,301.1,311.2,1555.0,35.3,172,0,0,0,0,0,0
1,301.5,310.7,1454.0,39.4,17,0,0,0,0,0,0
0,301.8,310.3,1765.0,27.3,29,0,0,0,0,0,0
0,297.7,308.9,1715.0,27.2,193,0,0,0,0,0,0
0,298.1,307.7,1705.0,29.1,109,0,0,0,0,0,0
0,300.9,310.4,1899.5,18.8,30,0,0,0,0,0,0
2,302.8,311.0,1436.0,43.5,47,0,0,0,0,0,0
0,297.8,308.3,1435.0,50.1,189,0,0,0,0,0,0
1,301.0,310.4,1665.0,30.9,177,0,0,0,0,0,0
1,299.0,310.3,1689.0,29.7,101,0,0,0,0,0,0
0,301.0,310.9,1813.0,28.5,197,0,0,0,0,0,0
1,300.9,309.4,1724.0,25.6,119,0,0,0,0,0,0
1,302.9,311.0,1402.0,40.7,52,0,0,0,0,0,0
0,299.9,311.3,1429.0,58.2,103,0,0,0,0,0,0
0,297.9,307.9,1426.0,43.6,89,0,0,0,0,0,0
1,299.7,309.6,1477.0,42.7,163,0,0,0,0,0,0
0,297.4,308.1,1474.0,39.4,20,0,0,0,0,0,0
0,301.6,311.0,1431.0,42.6,158,0,0,0,0,0,0
2,299.8,310.6,1423.0,44.6,116,0,0,0,0,0,0
1,303.5,312.4,1606.0,30.1,98,0,0,0,0,0,0
1,297.8,309.4,1226.0,58.7,129,0,0,0,0,0,0
0,302.6,310.5,1450.0,43.2,68,0,0,0,0,0,0
1,302.6,310.2,1899.5,12.800000000000011,84,0,0,0,0,0,1
0,301.3,310.9,1566.0,33.1,82,0,0,0,0,0,0
1,302.3,311.5,1674.0,30.0,12,0,0,0,0,0,0
0,303.4,312.6,1462.0,37.5,118,0,0,0,0,0,0
1,298.9,310.5,1525.0,38.5,27,0,0,0,0,0,0
1,300.3,310.2,1442.0,39.5,4,0,0,0,0,0,0
0,298.5,310.0,1435.0,42.5,25,0,0,0,0,0,0
1,303.7,313.0,1303.0,54.4,2,0,0,0,0,0,0
0,302.0,310.5,1635.0,39.8,99,0,0,0,0,0,0
0,300.9,312.0,1493.0,38.7,217,0,0,0,0,0,0
0,300.8,312.1,1505.0,41.3,173,0,0,0,0,0,0
1,298.7,309.5,1500.0,38.8,116,0,0,0,0,0,0
1,304.0,313.1,1450.0,42.8,101,0,0,0,0,0,0
1,297.6,309.0,1427.0,45.6,179,0,0,0,0,0,0
0,301.5,310.8,1512.0,38.9,9,0,0,0,0,0,0
1,301.2,310.9,1424.0,45.2,68,0,0,0,0,0,0
0,298.8,310.5,1464.0,46.4,207,0,0,0,0,0,0
0,297.2,308.0,1705.0,26.0,200,0,0,0,0,0,0
0,299.2,308.9,1342.0,50.8,195,0,0,0,0,0,0
0,300.4,309.3,1525.0,39.6,202,0,0,0,0,0,0
1,300.8,310.3,1270.0,61.0,54,0,0,0,0,0,0
0,300.7,309.6,1810.0,26.0,195,0,0,0,0,0,0
0,299.6,310.7,1899.5,23.3,205,0,0,0,0,0,1
0,300.4,309.6,1386.0,56.9,170,0,0,0,0,0,0
1,299.5,309.4,1387.0,56.2,32,0,0,0,0,0,0
0,297.5,308.4,1604.0,38.1,106,0,0,0,0,0,0
1,298.6,309.9,1517.0,34.0,215,0,0,0,0,0,0
1,301.8,311.0,1393.0,49.5,168,0,0,0,0,0,0
1,298.9,308.2,1328.0,49.2,11,0,0,0,0,0,0
0,303.7,312.8,1543.0,38.3,61,0,0,0,0,0,0
0,303.9,313.0,1408.0,47.5,76,0,0,0,0,0,0
1,302.5,310.4,1580.0,35.6,176,0,0,0,0,0,0
0,299.8,309.3,1386.0,49.4,116,0,0,0,0,0,0
1,303.3,311.8,1583.0,33.3,72,0,0,0,0,0,0
0,302.3,311.2,1297.0,62.5,109,0,0,0,0,0,0
0,300.1,309.4,1858.0,23.6,26,0,0,0,0,0,0
0,302.3,311.6,1665.0,34.3,139,0,0,0,0,0,0
0,298.0,307.8,1453.0,37.7,119,0,0,0,0,0,0
0,298.0,308.9,1508.0,37.1,92,0,0,0,0,0,0
0,297.1,308.5,1323.0,44.4,207,0,0,0,0,0,1
0,301.5,310.9,1600.0,39.0,160,0,0,0,0,0,0
0,299.8,310.0,1361.0,53.8,167,0,0,0,0,0,0
1,303.3,312.5,1674.0,32.7,76,0,0,0,0,0,0
0,298.5,308.0,1404.0,48.1,32,0,0,0,0,0,0
0,298.1,308.9,1899.5,15.9,78,0,0,0,0,0,0
0,300.3,310.3,1362.0,60.3,206,0,0,0,0,0,1
0,301.0,310.4,1476.0,43.6,173,0,0,0,0,0,0
0,302.8,312.3,1366.0,49.1,221,0,0,0,0,0,0
1,298.6,309.1,1487.0,43.2,206,0,0,0,0,0,0
0,297.1,308.4,1304.0,53.5,153,0,0,0,0,0,0
0,300.5,310.5,1515.0,36.6,54,0,0,0,0,0,0
1,298.5,309.2,1449.0,46.4,83,0,0,0,0,0,0
0,302.9,311.2,1634.0,36.9,71,0,0,0,0,0,0
0,303.1,312.4,1407.0,41.2,107,0,0,0,0,0,0
0,303.4,312.7,1589.0,34.0,116,0,0,0,0,0,0
0,297.8,307.8,1573.0,37.9,33,0,0,0,0,0,0
0,297.5,308.7,1454.0,45.0,19,0,0,0,0,0,0
0,300.8,310.2,1514.0,40.0,155,0,0,0,0,0,0
0,297.7,309.0,1874.0,24.4,28,0,0,0,0,0,0
0,303.2,312.4,1663.0,33.7,71,0,0,0,0,0,0
0,297.7,309.2,1365.0,58.6,170,0,0,0,0,0,0
0,297.1,308.1,1754.0,30.3,206,0,0,0,0,0,0
0,301.1,311.6,1488.0,43.4,5,0,0,0,0,0,0
0,298.1,308.3,1331.0,63.0,13,0,0,0,0,0,0
1,296.9,307.8,1544.0,40.3,150,0,0,0,0,0,0
1,299.1,310.6,1397.0,49.5,165,0,0,0,0,0,0
0,301.0,311.5,1559.0,31.8,195,0,0,0,0,0,0
0,297.4,308.6,1439.0,51.9,188,0,0,0,0,0,0
1,302.1,311.5,1635.0,31.6,23,0,0,0,0,0,0
0,300.0,310.2,1486.0,36.4,66,0,0,0,0,0,0
0,298.0,307.7,1435.0,45.6,184,0,0,0,0,0,0
0,302.3,310.7,1402.0,50.9,157,0,0,0,0,0,0
2,301.4,311.1,1445.0,41.4,144,0,0,0,0,0,0
1,300.0,311.3,1629.0,32.1,55,0,0,0,0,0,0
1,300.6,310.6,1403.0,50.4,64,0,0,0,0,0,0
1,297.6,308.5,1552.0,40.9,90,0,0,0,0,0,0
0,297.4,309.0,1324.0,56.9,173,0,0,0,0,0,0
1,302.5,311.4,1636.0,35.0,157,0,0,0,0,0,0
1,300.0,310.2,1393.0,51.2,190,0,0,0,0,0,0
1,301.7,310.8,1594.0,32.4,204,0,0,0,0,0,0
1,297.1,308.4,1502.0,37.3,181,0,0,0,0,0,0
0,300.5,309.5,1379.0,55.6,2,0,0,0,0,0,0
0,303.7,313.1,1683.0,28.4,46,0,0,0,0,0,0
1,299.7,310.5,1490.0,41.2,126,0,0,0,0,0,0
0,298.7,309.9,1651.0,29.5,42,0,0,0,0,0,0
1,302.4,311.0,1580.0,36.5,64,0,0,0,0,0,0
2,297.8,307.3,1555.0,35.8,190,0,0,0,0,0,0
0,300.7,311.0,1596.0,36.9,174,0,0,0,0,0,0
2,298.8,309.8,1510.0,44.2,35,0,0,0,0,0,0
0,299.1,310.1,1367.0,45.6,44,0,0,0,0,0,0
0,297.5,308.5,1375.0,55.6,128,0,0,0,0,0,0
1,302.5,310.5,1899.5,21.6,131,0,0,0,0,0,0
0,297.1,308.4,1693.0,29.5,100,0,0,0,0,0,0
1,301.8,310.9,1358.0,52.3,56,0,0,0,0,0,0
0,302.4,310.4,1865.0,23.9,129,0,0,0,0,0,0
2,304.1,313.2,1590.0,43.4,52,0,0,0,0,0,0
0,299.9,309.5,1451.0,39.4,18,0,0,0,0,0,0
1,302.5,311.5,1358.0,52.7,139,0,0,0,0,0,0
1,298.1,308.9,1335.0,50.4,110,0,0,0,0,0,0
2,298.8,310.5,1294.0,55.8,202,0,0,0,0,0,0
1,300.5,311.1,1296.0,61.3,202,0,0,0,0,0,1
1,302.5,312.0,1436.0,43.5,184,0,0,0,0,0,0
0,300.6,310.3,1794.0,24.4,211,0,0,0,0,0,0
1,303.6,311.9,1617.0,36.0,95,0,0,0,0,0,0
0,302.8,311.1,1456.0,36.1,89,0,0,0,0,0,0
0,300.5,309.8,1899.5,21.4,164,0,0,0,0,0,0
0,299.9,311.3,1535.0,38.1,160,0,0,0,0,0,0
2,296.4,307.3,1540.0,37.4,75,0,0,0,0,0,0
0,297.3,308.3,1590.0,35.5,59,0,0,0,0,0,0
2,300.6,309.4,1691.0,28.0,36,0,0,0,0,0,0
0,297.6,308.6,1744.0,28.5,42,0,0,0,0,0,0
2,299.4,309.3,1743.0,28.2,0,0,0,0,0,0,0
0,300.2,311.7,1493.0,48.3,167,0,0,0,0,0,0
0,302.6,312.3,1512.0,34.2,44,0,0,0,0,0,0
1,297.5,308.5,1496.0,42.2,22,0,0,0,0,0,0
0,296.9,307.8,1557.0,38.1,135,0,0,0,0,0,0
0,303.2,311.4,1349.0,51.1,9,0,0,0,0,0,1
1,301.2,310.0,1625.0,31.6,173,0,0,0,0,0,0
1,300.2,309.7,1413.0,43.0,137,0,0,0,0,0,0
2,300.3,311.6,1339.0,53.4,123,0,0,0,0,0,0
2,301.9,311.0,1672.0,29.9,13,0,0,0,0,0,0
1,297.5,308.3,1622.0,37.2,103,0,0,0,0,0,0
1,302.3,310.7,1559.0,33.9,119,0,0,0,0,0,0
0,300.5,309.3,1465.0,46.0,89,0,0,0,0,0,0
1,301.8,309.6,1436.0,49.0,214,0,0,0,0,0,0
0,301.7,310.6,1513.0,41.1,64,0,0,0,0,0,0
1,301.2,309.9,1456.0,50.8,15,0,0,0,0,0,0
0,298.9,308.7,1438.0,51.7,64,0,0,0,0,0,0
1,301.3,310.0,1593.0,30.8,210,0,0,0,0,0,0
0,300.9,310.8,1571.0,39.9,51,0,0,0,0,0,0
1,302.2,311.7,1653.0,31.4,2,0,0,0,0,0,0
0,297.4,308.6,1446.0,48.1,88,0,0,0,0,0,0
1,297.4,308.6,1657.0,33.1,156,0,0,0,0,0,0
0,302.8,310.6,1899.5,19.9,199,0,0,0,0,0,0
0,298.8,310.2,1504.0,41.0,51,0,0,0,0,0,0
2,298.5,309.4,1899.5,21.0,59,0,0,0,0,0,0
0,299.0,308.6,1734.0,32.4,161,0,0,0,0,0,0
0,302.6,310.5,1748.0,28.2,2,0,0,0,0,0,0
0,302.9,312.2,1367.0,55.1,50,0,0,0,0,0,0
1,298.1,307.9,1377.0,55.1,42,0,0,0,0,0,0
1,298.1,307.9,1303.0,53.9,52,0,0,0,0,0,0
0,298.4,308.5,1490.0,37.9,110,0,0,0,0,0,0
0,303.3,311.4,1510.0,37.3,36,0,0,0,0,0,0
2,302.4,311.2,1506.0,40.8,204,0,0,0,0,0,0
0,299.0,310.2,1432.0,42.2,87,0,0,0,0,0,0
0,295.9,306.7,1547.0,40.9,107,0,0,0,0,0,0
2,297.5,309.3,1459.0,49.7,201,0,0,0,0,0,0
0,297.3,308.3,1519.0,37.7,45,0,0,0,0,0,0
1,301.3,310.4,1899.5,18.7,190,0,0,0,0,0,0
0,297.3,308.1,1763.0,28.4,54,0,0,0,0,0,0
0,299.1,308.8,1502.0,38.3,88,0,0,0,0,0,0
0,303.3,312.6,1623.0,34.6,102,0,0,0,0,0,0
0,301.5,310.5,1644.0,34.9,186,0,0,0,0,0,0
0,298.1,307.9,1665.0,32.0,7,0,0,0,0,0,0
0,298.1,307.8,1761.0,28.2,76,0,0,0,0,0,0
2,303.4,312.3,1769.0,27.9,40,0,0,0,0,0,0
0,300.3,309.6,1468.0,44.7,179,0,0,0,0,0,0
0,297.1,308.4,1488.0,42.5,146,0,0,0,0,0,0
0,299.4,308.9,1583.0,34.1,176,0,0,0,0,0,0
1,302.1,310.6,1421.0,52.0,95,0,0,0,0,0,0
0,300.6,310.4,1457.0,47.7,120,0,0,0,0,0,0
0,299.5,310.8,1283.0,52.4,112,0,0,0,0,0,0
0,299.6,310.8,1507.0,42.4,108,0,0,0,0,0,0
0,299.4,309.2,1556.0,35.7,75,0,0,0,0,0,0
0,300.5,309.7,1560.0,30.2,139,0,0,0,0,0,0
2,300.5,310.0,1495.0,47.4,184,0,0,0,0,0,0
1,300.5,311.6,1577.0,36.5,4,0,0,0,0,0,0
0,302.5,311.5,1493.0,35.1,131,0,0,0,0,0,0
1,299.3,309.2,1586.0,37.9,129,0,0,0,0,0,0
2,304.0,313.1,1472.0,45.5,166,0,0,0,0,0,0
0,303.7,312.2,1619.0,34.9,92,0,0,0,0,0,0
1,302.2,310.8,1408.0,46.8,49,0,0,0,0,0,0
0,302.6,310.5,1596.0,32.8,193,0,0,0,0,0,0
1,304.1,313.3,1480.0,38.4,72,0,0,0,0,0,0
1,297.4,308.4,1675.0,29.5,59,0,0,0,0,0,0
0,297.9,307.7,1517.0,44.4,67,0,0,0,0,0,0
1,300.3,311.9,1677.0,30.8,48,0,0,0,0,0,0
0,300.7,310.7,1442.0,43.2,49,0,0,0,0,0,0
0,298.0,307.6,1450.0,48.7,138,0,0,0,0,0,0
0,296.7,307.9,1690.0,29.6,119,0,0,0,0,0,0
0,299.0,308.9,1622.0,31.9,42,0,0,0,0,0,0
0,300.0,309.0,1709.0,32.1,79,0,0,0,0,0,0
0,297.8,308.4,1612.0,32.1,183,0,0,0,0,0,0
0,300.2,310.1,1523.0,42.3,25,0,0,0,0,0,0
0,302.2,311.4,1609.0,32.1,41,0,0,0,0,0,0
0,297.3,308.3,1396.0,45.9,64,0,0,0,0,0,0
0,297.9,309.0,1450.0,46.8,118,0,0,0,0,0,0
1,301.7,310.7,1627.0,31.3,78,0,0,0,0,0,0
0,297.4,309.2,1437.0,40.4,117,0,0,0,0,0,0
1,300.9,310.7,1420.0,43.0,133,0,0,0,0,0,0
0,303.6,311.8,1222.0,66.8,148,0,0,0,0,0,1
0,297.6,309.2,1611.0,33.1,155,0,0,0,0,0,0
0,297.5,308.6,1671.0,29.4,136,0,0,0,0,0,0
2,301.0,310.4,1512.0,44.9,86,0,0,0,0,0,0
1,302.7,312.1,1378.0,46.9,176,0,0,0,0,0,0
0,303.8,312.8,1503.0,40.0,154,0,0,0,0,0,0
1,303.9,313.2,1350.0,47.2,2,0,0,0,0,0,0
0,302.5,311.1,1499.0,38.8,135,0,0,0,0,0,0
2,300.6,311.7,1500.0,36.7,17,0,0,0,0,0,0
0,302.0,310.5,1651.0,30.9,146,0,0,0,0,0,0
0,298.1,308.2,1485.0,40.7,57,0,0,0,0,0,0
1,303.3,312.1,1693.0,30.0,80,0,0,0,0,0,0
1,302.4,311.1,1366.0,54.4,0,0,0,0,0,0,0
0,302.9,312.2,1513.0,37.8,92,0,0,0,0,0,0
0,300.7,310.4,1234.0,51.7,160,0,0,0,0,0,0
2,298.3,308.0,1637.0,30.8,2,0,0,0,0,0,0
0,302.0,310.4,1448.0,43.4,167,0,0,0,0,0,0
0,297.5,308.6,1585.0,37.6,2,0,0,0,0,0,0
0,300.8,311.7,1490.0,46.4,217,0,0,0,0,0,0
0,301.9,310.4,1884.0,23.4,163,0,0,0,0,0,0
2,303.5,311.5,1629.0,33.5,73,0,0,0,0,0,0
0,297.4,308.6,1532.0,38.7,136,0,0,0,0,0,0
0,298.9,310.1,1587.0,30.2,162,0,0,0,0,0,0
1,298.4,308.7,1584.0,31.7,117,0,0,0,0,0,0
0,300.0,309.2,1444.0,43.6,123,0,0,0,0,0,0
2,297.9,309.2,1577.0,34.7,5,0,0,0,0,0,0
0,300.4,310.1,1614.0,33.5,191,0,0,0,0,0,0
2,300.6,309.4,1555.0,37.9,24,0,0,0,0,0,0
1,298.5,309.6,1509.0,47.3,2,0,0,0,0,0,0
0,298.9,310.0,1452.0,48.9,185,0,0,0,0,0,0
1,297.5,308.5,1662.0,30.3,26,0,0,0,0,0,0
1,301.7,311.0,1311.0,55.8,39,0,0,0,0,0,0
1,300.8,311.2,1434.0,39.1,82,0,0,0,0,0,0
2,300.0,309.6,1629.0,32.3,89,0,0,0,0,0,0
1,300.5,311.6,1456.0,51.1,193,0,0,0,0,0,0
0,298.2,307.8,1388.0,48.6,76,0,0,0,0,0,0
0,297.5,308.6,1596.0,36.0,141,0,0,0,0,0,0
0,301.1,310.8,1724.0,27.5,101,0,0,0,0,0,0
1,300.4,311.8,1553.0,33.1,209,0,0,0,0,0,1
2,300.6,310.5,1454.0,51.2,58,0,0,0,0,0,0
0,298.3,309.9,1463.0,43.9,116,0,0,0,0,0,0
1,298.5,308.0,1363.0,49.2,149,0,0,0,0,0,0
0,301.8,311.0,1771.0,27.2,162,0,0,0,0,0,0
0,301.9,311.0,1642.0,33.1,126,0,0,0,0,0,0
1,297.6,308.7,1475.0,46.6,54,0,0,0,0,0,0
0,301.5,310.9,1318.0,50.6,11,0,0,0,0,0,0
0,300.4,310.8,1396.0,49.3,142,0,0,0,0,0,0
0,300.4,311.2,1673.0,28.9,171,0,0,0,0,0,0
0,299.0,310.2,1533.0,43.5,159,0,0,0,0,0,0
1,298.7,309.8,1570.0,42.1,200,0,0,0,0,0,0
0,303.3,311.3,1592.0,33.7,14,0,0,0,0,0,0
0,299.7,310.8,1589.0,36.0,190,0,0,0,0,0,0
1,303.8,312.6,1527.0,41.9,159,0,0,0,0,0,0
0,297.9,307.7,1593.0,34.9,83,0,0,0,0,0,0
2,299.2,308.4,1388.0,53.2,59,0,0,0,0,0,0
1,302.6,310.5,1420.0,56.4,57,0,0,0,0,0,0
0,302.2,311.6,1545.0,35.9,152,0,0,0,0,0,0
0,300.0,309.1,1465.0,40.6,9,0,0,0,0,0,0
2,298.7,309.8,1582.0,33.4,121,0,0,0,0,0,0
1,298.8,309.8,1534.0,37.0,47,0,0,0,0,0,0
1,302.2,311.0,1476.0,47.4,161,0,0,0,0,0,0
0,299.1,310.3,1619.0,31.1,242,0,0,0,0,0,0
1,298.0,309.0,1393.0,55.9,79,0,0,0,0,0,0
0,300.9,310.9,1601.0,34.0,181,0,0,0,0,0,0
0,299.9,309.8,1716.0,28.2,117,0,0,0,0,0,0
0,303.5,312.6,1602.0,34.2,108,0,0,0,0,0,0
0,298.5,308.8,1670.0,29.6,13,0,0,0,0,0,0
1,299.6,308.9,1685.0,27.8,161,0,0,0,0,0,0
2,297.9,309.1,1435.0,44.7,8,0,0,0,0,0,0
0,302.2,311.2,1899.5,23.1,2,0,0,0,0,0,0
0,300.4,311.4,1662.0,29.3,129,0,0,0,0,0,0
0,298.9,308.2,1828.0,23.8,26,0,0,0,0,0,0
0,299.1,310.4,1657.0,31.0,129,0,0,0,0,0,0
0,302.5,310.2,1586.0,32.2,64,0,0,0,0,0,0
1,300.0,309.3,1899.5,16.3,170,0,0,0,0,0,0
0,297.2,308.7,1501.0,38.5,86,0,0,0,0,0,0
0,302.6,311.6,1638.0,29.6,160,0,0,0,0,0,0
1,300.0,311.4,1791.0,24.1,213,0,0,0,0,0,0
1,300.4,310.8,1491.0,35.9,148,0,0,0,0,0,0
0,298.5,309.6,1585.0,32.2,89,0,0,0,0,0,0
1,298.8,309.8,1477.0,46.7,59,0,0,0,0,0,0
0,300.5,309.5,1795.0,27.7,117,0,0,0,0,0,0
1,298.0,308.5,1585.0,33.0,24,0,0,0,0,0,0
0,297.2,308.6,1774.0,23.0,30,0,0,0,0,0,0
0,300.2,311.4,1425.0,44.2,84,0,0,0,0,0,0
0,300.8,310.7,1525.0,39.4,175,0,0,0,0,0,0
0,302.6,312.1,1439.0,52.3,35,0,0,0,0,0,0
1,301.7,310.6,1876.0,22.1,99,0,0,0,0,0,0
2,300.1,309.6,1463.0,45.1,113,0,0,0,0,0,0
2,300.7,309.6,1390.0,48.5,7,0,0,0,0,0,0
0,300.7,312.3,1898.0,24.0,60,0,0,0,0,0,0
2,297.8,308.4,1550.0,38.2,185,0,0,0,0,0,0
0,301.8,311.0,1606.0,33.3,4,0,0,0,0,0,0
1,300.6,310.8,1389.0,48.1,88,0,0,0,0,0,0
1,297.0,307.9,1414.0,46.2,165,0,0,0,0,0,0
1,297.5,308.7,1697.0,28.1,107,0,0,0,0,0,0
0,297.4,308.2,1402.0,49.7,41,0,0,0,0,0,0
0,300.7,310.5,1899.5,21.0,194,0,0,0,0,0,0
1,303.0,311.2,1614.0,35.7,207,0,0,0,0,0,0
1,301.4,310.5,1495.0,52.5,201,0,0,0,0,0,0
0,300.1,311.4,1484.0,43.1,13,0,0,0,0,0,0
0,302.5,310.3,1446.0,44.0,146,0,0,0,0,0,0
1,297.3,309.0,1556.0,39.5,168,0,0,0,0,0,0
1,299.7,308.9,1551.0,35.4,82,0,0,0,0,0,0
0,301.3,310.6,1560.0,36.8,113,0,0,0,0,0,0
1,301.9,309.6,1439.0,41.7,201,0,0,0,0,0,0
1,302.3,311.3,1625.0,33.1,137,0,0,0,0,0,0
2,302.7,310.4,1305.0,55.2,20,0,0,0,0,0,1
1,300.8,312.4,1811.0,25.1,136,0,0,0,0,0,0
1,298.3,309.1,1404.0,47.0,15,0,0,0,0,0,0
1,297.7,308.8,1350.0,57.0,105,0,0,0,0,0,0
0,300.3,311.8,1413.0,46.0,182,0,0,0,0,0,0
1,303.3,312.4,1505.0,38.9,68,0,0,0,0,0,0
0,298.1,307.9,1698.0,33.3,40,0,0,0,0,0,0
0,298.0,309.0,1679.0,32.4,90,0,0,0,0,0,0
2,300.6,311.7,1427.0,44.6,87,0,0,0,0,0,0
1,302.4,310.5,1500.0,36.7,164,0,0,0,0,0,0
0,298.2,308.1,1306.0,58.3,35,0,0,0,0,0,0
1,299.6,311.1,1649.0,33.8,133,0,0,0,0,0,0
0,297.4,309.2,1428.0,38.8,26,0,0,0,0,0,0
1,302.3,311.1,1338.0,53.3,63,0,0,0,0,0,0
0,303.8,313.1,1869.0,25.8,211,0,0,0,0,0,0
1,303.9,313.3,1567.0,35.0,168,0,0,0,0,0,0
0,300.8,310.7,1461.0,42.8,173,0,0,0,0,0,0
0,298.8,309.9,1629.0,31.9,49,0,0,0,0,0,0
0,300.0,309.5,1506.0,38.8,87,0,0,0,0,0,0
0,300.1,311.4,1604.0,35.0,191,0,0,0,0,0,0
0,301.3,310.6,1451.0,47.5,42,0,0,0,0,0,0
1,301.8,310.1,1899.5,13.9,205,0,0,0,0,0,1
0,299.0,308.6,1899.5,22.3,102,0,0,0,0,0,0
2,298.9,310.1,1366.0,62.7,161,0,0,0,0,0,0
0,298.0,309.1,1473.0,44.3,124,0,0,0,0,0,0
0,300.4,310.6,1384.0,48.7,24,0,0,0,0,0,0
1,301.3,311.0,1495.0,40.8,148,0,0,0,0,0,0
1,297.6,309.3,1464.0,46.2,218,0,0,0,0,0,0
2,303.6,312.4,1436.0,45.6,9,0,0,0,0,0,0
0,301.4,310.8,1543.0,36.9,97,0,0,0,0,0,0
2,300.1,311.6,1674.0,29.6,85,0,0,0,0,0,0
0,302.8,312.4,1523.0,39.7,239,0,0,0,0,0,0
1,301.6,310.8,1664.0,32.0,58,0,0,0,0,0,0
0,298.9,310.1,1510.0,38.0,52,0,0,0,0,0,0
0,298.2,309.0,1341.0,43.8,171,0,0,0,0,0,0
0,297.9,308.9,1393.0,40.6,45,0,0,0,0,0,0
0,298.5,309.3,1570.0,40.1,131,0,0,0,0,0,0
1,301.5,310.5,1412.0,44.1,184,0,0,0,0,0,0
0,298.6,309.8,1505.0,45.7,144,0,0,0,0,0,0
1,298.4,309.5,1344.0,45.3,122,0,0,0,0,0,0
0,297.4,308.1,1348.0,57.4,66,0,0,0,0,0,0
1,298.6,309.8,1430.0,43.1,80,0,0,0,0,0,0
1,302.5,312.1,1454.0,47.6,37,0,0,0,0,0,0
0,300.4,311.3,1639.0,34.6,24,0,0,0,0,0,0
0,298.3,307.9,1502.0,42.0,103,0,0,0,0,0,0
0,303.3,311.3,1389.0,53.9,39,0,0,0,0,0,0
0,299.6,309.2,1713.0,26.5,167,0,0,0,0,0,0
0,299.7,309.4,1445.0,42.9,55,0,0,0,0,0,0
0,297.0,307.7,1502.0,39.4,126,0,0,0,0,0,0
0,298.8,308.5,1490.0,35.0,29,0,0,0,0,0,0
1,302.7,312.1,1564.0,32.1,188,0,0,0,0,0,0
1,299.0,310.0,1486.0,34.6,91,0,0,0,0,0,0
0,301.5,310.5,1556.0,39.1,48,0,0,0,0,0,0
1,299.1,308.6,1491.0,38.5,166,0,0,0,0,0,0
2,300.7,312.1,1490.0,43.1,159,0,0,0,0,0,0
0,297.0,307.9,1436.0,47.7,191,0,0,0,0,0,0
0,298.8,309.3,1357.0,47.1,176,0,0,0,0,0,0
0,297.5,308.2,1327.0,56.5,189,0,0,0,0,0,0
1,298.7,309.0,1843.0,25.8,130,0,0,0,0,0,0
1,302.3,310.9,1710.0,30.4,218,0,0,0,0,0,1
0,302.7,312.4,1433.0,44.2,17,0,0,0,0,0,0
0,300.8,312.4,1825.0,23.8,127,0,0,0,0,0,0
1,301.9,311.1,1380.0,51.6,184,0,0,0,0,0,0
0,300.4,309.7,1740.0,31.1,113,0,0,0,0,0,0
0,298.3,308.0,1361.0,56.9,81,0,0,0,0,0,0
0,300.7,310.6,1654.0,34.2,89,0,0,0,0,0,0
2,299.3,309.0,1425.0,40.6,123,0,0,0,0,0,0
1,303.5,312.3,1593.0,35.2,29,0,0,0,0,0,0
0,300.5,309.5,1542.0,38.5,108,0,0,0,0,0,0
1,297.9,307.7,1364.0,46.8,89,0,0,0,0,0,0
1,296.9,307.8,1828.0,24.6,91,0,0,0,0,0,0
1,299.8,311.2,1706.0,29.2,148,0,0,0,0,0,0
0,297.5,309.2,1426.0,44.8,24,0,0,0,0,0,0
0,298.3,308.0,1242.0,62.0,98,0,0,0,0,0,0
