rotational_speed_[rpm],tool_wear_[min],air_temperature_[k],type,twf,pwf,process_temperature_[k],hdf,rnf,osf
1393.0,79,298.0,1,0,0,309.0,0,0,0
1601.0,181,300.9,0,0,0,310.9,0,0,0
1716.0,117,299.9,0,0,0,309.8,0,0,0
1602.0,108,303.5,0,0,0,312.6,0,0,0
1670.0,13,298.5,0,0,0,308.8,0,0,0
1685.0,161,299.6,1,0,0,308.9,0,0,0
1435.0,8,297.9,2,0,0,309.1,0,0,0
1899.5,2,302.2,0,0,0,311.2,0,0,0
1662.0,129,300.4,0,0,0,311.4,0,0,0
1828.0,26,298.9,0,0,0,308.2,0,0,0
1657.0,129,299.1,0,0,0,310.4,0,0,0
1586.0,64,302.5,0,0,0,310.2,0,0,0
1899.5,170,300.0,1,0,0,309.3,0,0,0
1501.0,86,297.2,0,0,0,308.7,0,0,0
1638.0,160,302.6,0,0,0,311.6,0,0,0
1791.0,213,300.0,1,0,0,311.4,0,0,0
1491.0,148,300.4,1,0,0,310.8,0,0,0
1585.0,89,298.5,0,0,0,309.6,0,0,0
1477.0,59,298.8,1,0,0,309.8,0,0,0
1795.0,117,300.5,0,0,0,309.5,0,0,0
1585.0,24,298.0,1,0,0,308.5,0,0,0
1774.0,30,297.2,0,0,0,308.6,0,0,0
1425.0,84,300.2,0,0,0,311.4,0,0,0
1525.0,175,300.8,0,0,0,310.7,0,0,0
1439.0,35,302.6,0,0,0,312.1,0,0,0
1876.0,99,301.7,1,0,0,310.6,0,0,0
1463.0,113,300.1,2,0,0,309.6,0,0,0
1390.0,7,300.7,2,0,0,309.6,0,0,0
1898.0,60,300.7,0,0,0,312.3,0,0,0
1550.0,185,297.8,2,0,0,308.4,0,0,0
1606.0,4,301.8,0,0,0,311.0,0,0,0
1389.0,88,300.6,1,0,0,310.8,0,0,0
1414.0,165,297.0,1,0,0,307.9,0,0,0
1697.0,107,297.5,1,0,0,308.7,0,0,0
1402.0,41,297.4,0,0,0,308.2,0,0,0
1899.5,194,300.7,0,0,0,310.5,0,0,0
1614.0,207,303.0,1,0,0,311.2,0,0,0
1495.0,201,301.4,1,0,0,310.5,0,0,0
1484.0,13,300.1,0,0,0,311.4,0,0,0
1446.0,146,302.5,0,0,0,310.3,0,0,0
1556.0,168,297.3,1,0,0,309.0,0,0,0
1551.0,82,299.7,1,0,0,308.9,0,0,0
1560.0,113,301.3,0,0,0,310.6,0,0,0
1439.0,201,301.9,1,0,0,309.6,0,0,0
1625.0,137,302.3,1,0,0,311.3,0,0,0
1305.0,20,302.7,2,0,0,310.4,0,0,0
1811.0,136,300.8,1,0,0,312.4,0,0,0
1404.0,15,298.3,1,0,0,309.1,0,0,0
1350.0,105,297.7,1,0,0,308.8,0,0,0
1413.0,182,300.3,0,0,0,311.8,0,0,0
1505.0,68,303.3,1,0,0,312.4,0,0,0
1698.0,40,298.1,0,0,0,307.9,0,0,0
1679.0,90,298.0,0,0,0,309.0,0,0,0
1427.0,87,300.6,2,0,0,311.7,0,0,0
1500.0,164,302.4,1,0,0,310.5,0,0,0
1306.0,35,298.2,0,0,0,308.1,0,0,0
1649.0,133,299.6,1,0,0,311.1,0,0,0
1428.0,26,297.4,0,0,0,309.2,0,0,0
1338.0,63,302.3,1,0,0,311.1,0,0,0
1869.0,211,303.8,0,0,0,313.1,0,0,0
1567.0,168,303.9,1,0,0,313.3,0,0,0
1461.0,173,300.8,0,0,0,310.7,0,0,0
1629.0,49,298.8,0,0,0,309.9,0,0,0
1506.0,87,300.0,0,0,0,309.5,0,0,0
1604.0,191,300.1,0,0,0,311.4,0,0,0
1451.0,42,301.3,0,0,0,310.6,0,0,0
1899.5,205,301.8,1,0,0,310.1,0,0,0
1899.5,102,299.0,0,0,0,308.6,0,0,0
1366.0,161,298.9,2,0,0,310.1,0,0,0
1473.0,124,298.0,0,0,0,309.1,0,0,0
1384.0,24,300.4,0,0,0,310.6,0,0,0
1495.0,148,301.3,1,0,0,311.0,0,0,0
1464.0,218,297.6,1,0,0,309.3,0,0,0
1436.0,9,303.6,2,0,0,312.4,0,0,0
1543.0,97,301.4,0,0,0,310.8,0,0,0
1674.0,85,300.1,2,0,0,311.6,0,0,0
1523.0,239,302.8,0,0,0,312.4,0,0,0
1664.0,58,301.6,1,0,0,310.8,0,0,0
1510.0,52,298.9,0,0,0,310.1,0,0,0
1341.0,171,298.2,0,0,0,309.0,0,0,0
1393.0,45,297.9,0,0,0,308.9,0,0,0
1570.0,131,298.5,0,0,0,309.3,0,0,0
1412.0,184,301.5,1,0,0,310.5,0,0,0
1505.0,144,298.6,0,0,0,309.8,0,0,0
1344.0,122,298.4,1,0,0,309.5,0,0,0
1348.0,66,297.4,0,0,0,308.1,0,0,0
1430.0,80,298.6,1,0,0,309.8,0,0,0
1454.0,37,302.5,1,0,0,312.1,0,0,0
1639.0,24,300.4,0,0,0,311.3,0,0,0
1502.0,103,298.3,0,0,0,307.9,0,0,0
1389.0,39,303.3,0,0,0,311.3,0,0,0
1713.0,167,299.6,0,0,0,309.2,0,0,0
1445.0,55,299.7,0,0,0,309.4,0,0,0
1502.0,126,297.0,0,0,0,307.7,0,0,0
1490.0,29,298.8,0,0,0,308.5,0,0,0
1564.0,188,302.7,1,0,0,312.1,0,0,0
1486.0,91,299.0,1,0,0,310.0,0,0,0
1556.0,48,301.5,0,0,0,310.5,0,0,0
1491.0,166,299.1,1,0,0,308.6,0,0,0
1490.0,159,300.7,2,0,0,312.1,0,0,0
1436.0,191,297.0,0,0,0,307.9,0,0,0
1357.0,176,298.8,0,0,0,309.3,0,0,0
1327.0,189,297.5,0,0,0,308.2,0,0,0
1843.0,130,298.7,1,0,0,309.0,0,0,0
1710.0,218,302.3,1,0,0,310.9,0,0,0
1433.0,17,302.7,0,0,0,312.4,0,0,0
1825.0,127,300.8,0,0,0,312.4,0,0,0
1380.0,184,301.9,1,0,0,311.1,0,0,0
1740.0,113,300.4,0,0,0,309.7,0,0,0
1361.0,81,298.3,0,0,0,308.0,0,0,0
1654.0,89,300.7,0,0,0,310.6,0,0,0
1425.0,123,299.3,2,0,0,309.0,0,0,0
1593.0,29,303.5,1,0,0,312.3,0,0,0
1542.0,108,300.5,0,0,0,309.5,0,0,0
1364.0,89,297.9,1,0,0,307.7,0,0,0
1828.0,91,296.9,1,0,0,307.8,0,0,0
1706.0,148,299.8,1,0,0,311.2,0,0,0
1426.0,24,297.5,0,0,0,309.2,0,0,0
1242.0,98,298.3,0,0,0,308.0,0,0,0
1446.0,105,297.8,0,0,0,307.6,0,0,0
1630.0,206,299.6,1,0,0,310.9,0,0,0
1332.0,66,303.7,2,0,0,311.9,0,0,0
1711.0,215,300.4,0,0,0,309.5,0,0,0
1570.0,163,302.2,1,0,0,310.6,0,0,0
1899.5,163,300.7,0,0,0,311.1,0,0,0
1419.0,52,297.4,0,0,0,308.2,0,0,0
1583.0,116,300.8,1,0,0,311.1,0,0,0
1607.0,199,300.3,1,0,0,311.8,0,0,0
1407.0,49,298.2,0,0,0,308.7,0,0,0
1407.0,5,304.0,0,0,0,313.0,0,0,0
1329.0,30,299.2,2,0,0,310.5,0,0,0
1429.0,176,301.6,0,0,0,310.7,0,0,0
1523.0,152,303.8,0,0,0,312.5,0,0,0
1462.0,75,300.8,0,0,0,311.3,0,0,0
1457.0,48,303.3,0,0,0,312.2,0,0,0
1574.0,121,297.6,0,0,0,308.5,0,0,0
1565.0,163,302.4,0,0,0,311.1,0,0,0
1539.0,168,298.3,0,0,0,308.5,0,0,0
1563.0,56,297.7,0,0,0,309.1,0,0,0
1361.0,182,302.0,0,0,0,310.6,0,0,0
1462.0,115,298.5,0,0,0,309.6,0,0,0
1445.0,105,301.0,0,0,0,312.3,0,0,0
1521.0,27,296.9,1,0,0,307.4,0,0,0
1683.0,79,297.6,1,0,0,308.8,0,0,0
1442.0,181,298.9,0,0,0,310.1,0,0,0
1496.0,134,298.6,0,0,0,309.8,0,0,0
1434.0,52,301.4,1,0,0,311.2,0,0,0
1414.0,205,302.5,1,0,0,311.9,0,0,0
1543.0,55,301.5,0,0,0,310.4,0,0,0
1899.5,146,303.8,1,0,0,312.5,0,0,0
1484.0,198,300.4,2,0,0,310.1,0,0,0
1694.0,66,302.8,0,0,0,312.5,0,0,0
1366.0,57,301.9,0,0,0,311.3,0,0,0
1659.0,94,303.6,1,0,0,311.8,0,0,0
1682.0,78,300.6,0,0,0,309.6,0,0,0
1632.0,55,298.9,1,0,0,309.3,0,0,0
1545.0,12,302.4,0,0,0,312.0,0,0,0
1449.0,209,297.6,0,0,0,308.9,0,0,0
1424.0,196,296.3,2,0,0,307.2,0,0,0
1404.0,86,299.4,0,0,0,309.0,0,0,0
1616.0,19,302.2,0,0,0,311.5,0,0,0
1566.0,41,303.3,1,0,0,311.3,0,0,0
1410.0,23,297.8,2,0,0,309.0,0,0,0
1394.0,121,300.1,0,0,0,310.5,0,0,0
1571.0,102,296.9,0,0,0,307.8,0,0,0
1366.0,95,299.6,1,0,0,309.1,0,0,0
1333.0,18,300.3,0,0,0,311.7,0,0,0
1467.0,219,299.8,0,0,0,309.4,0,0,0
1603.0,203,299.3,0,0,0,308.8,0,0,0
1465.0,143,302.4,0,0,0,311.8,0,0,0
1545.0,160,300.3,0,0,0,311.7,0,0,0
1899.5,159,297.1,1,0,0,307.9,0,0,0
1402.0,10,300.1,1,0,0,310.1,0,0,0
1523.0,85,296.5,0,0,0,307.4,0,0,0
1616.0,114,297.7,0,0,0,308.8,0,0,0
1422.0,120,299.6,0,0,0,308.9,0,0,0
1549.0,139,298.4,0,0,0,309.3,0,0,0
1561.0,106,302.2,1,0,0,311.2,0,0,0
1650.0,67,295.5,0,0,0,306.1,0,0,0
1357.0,121,298.9,1,0,0,309.9,0,0,0
1362.0,25,301.2,2,0,0,309.9,0,0,0
1603.0,184,297.5,0,0,0,308.8,0,0,0
1585.0,167,302.7,1,0,0,312.2,0,0,0
1374.0,154,299.5,0,0,0,310.8,0,0,0
1329.0,166,298.3,0,0,0,308.4,0,0,0
1550.0,53,298.8,0,0,0,309.9,0,0,0
1603.0,202,299.6,1,0,0,310.8,0,0,0
1492.0,155,301.6,0,0,0,310.9,0,0,0
1642.0,82,302.6,0,0,0,310.3,0,0,0
1535.0,87,298.5,1,0,0,309.5,0,0,0
1608.0,76,300.0,0,0,0,309.9,0,0,0
1574.0,175,303.5,0,0,0,312.4,0,0,0
1757.0,6,301.2,0,0,0,311.4,0,0,0
1377.0,22,302.3,0,0,0,310.8,0,0,0
1495.0,16,299.3,0,0,0,310.2,0,0,0
1353.0,13,297.9,0,0,0,307.7,0,0,0
1418.0,60,300.0,0,0,0,311.2,0,0,0
1635.0,62,300.5,2,0,0,309.5,0,0,0
1899.5,65,303.4,1,0,0,312.6,0,0,0
1465.0,13,302.1,0,0,0,310.7,0,0,0
1727.0,50,302.1,0,0,0,311.5,0,0,0
1309.0,86,303.6,0,0,0,312.0,0,0,0
1417.0,35,301.1,0,0,0,310.1,0,0,0
1581.0,109,302.3,1,0,0,310.9,0,0,0
1510.0,16,303.1,1,0,0,311.0,0,0,0
1464.0,106,302.4,1,0,0,311.0,0,0,0
1469.0,183,297.7,1,0,0,308.1,0,0,0
1331.0,98,299.8,1,0,0,309.6,0,0,0
1426.0,124,295.6,0,0,0,306.2,0,0,0
1333.0,11,297.3,0,0,0,308.3,0,0,0
1532.0,77,302.6,1,0,0,310.4,0,0,0
1670.0,134,300.6,0,0,0,312.0,0,0,0
1674.0,223,302.5,0,0,0,311.4,0,0,0
1732.0,147,303.8,1,0,0,313.2,0,0,0
1478.0,116,300.1,0,0,0,309.1,0,0,0
1716.0,66,298.4,0,0,0,309.3,0,0,0
1439.0,30,303.2,0,0,0,311.2,0,0,0
1287.0,216,298.9,0,0,0,309.8,0,0,0
1432.0,198,298.1,0,0,0,307.8,0,0,0
1552.0,205,298.5,1,0,0,309.7,0,0,0
1463.0,206,298.1,1,0,0,307.9,0,0,0
1793.0,200,302.3,0,0,0,311.7,0,0,0
1716.0,9,298.0,0,0,0,307.8,0,0,0
1515.0,170,298.9,0,0,0,310.0,0,0,0
1579.0,166,296.5,0,0,0,307.3,0,0,0
1281.0,144,303.2,0,0,0,312.6,0,0,0
1376.0,202,298.4,0,0,0,309.5,0,0,0
1370.0,85,302.0,0,0,0,310.5,0,0,0
1481.0,93,302.2,0,0,0,311.5,0,0,0
1393.0,110,299.6,0,0,0,310.7,0,0,0
1469.0,93,298.9,1,0,0,308.6,0,0,0
1443.0,122,300.5,0,0,0,309.9,0,0,0
1454.0,43,300.9,0,0,0,310.4,0,0,0
1676.0,69,299.1,0,0,0,308.5,0,0,0
1511.0,200,300.4,1,0,0,311.7,0,0,0
1405.0,79,301.0,0,0,0,312.1,0,0,0
1510.0,46,298.9,0,0,0,308.2,0,0,0
1398.0,63,297.6,1,0,0,308.4,0,0,0
1612.0,129,301.2,0,0,0,311.0,0,0,0
1899.5,15,300.6,1,0,0,309.7,0,0,0
1495.0,144,299.3,0,0,0,310.7,0,0,0
1523.0,205,300.9,0,0,0,310.7,0,0,0
1596.0,156,302.2,0,0,0,311.9,0,0,0
1529.0,17,299.3,0,0,0,310.5,0,0,0
1655.0,30,300.0,0,0,0,311.4,0,0,0
1479.0,59,302.3,1,0,0,311.4,0,0,0
1368.0,115,298.8,0,0,0,309.1,0,0,0
1351.0,73,298.8,0,0,0,309.9,0,0,0
1511.0,186,300.1,0,0,0,310.0,0,0,0
1529.0,157,297.0,0,0,0,307.9,0,0,0
1249.0,47,297.7,2,0,0,307.3,0,0,0
1615.0,217,297.3,0,0,0,308.1,0,0,0
1332.0,66,303.5,0,0,0,312.9,0,0,0
1466.0,41,300.2,1,0,0,309.8,0,0,0
1680.0,200,297.4,0,0,0,308.6,0,0,0
1566.0,100,298.2,1,0,0,307.8,0,0,0
1577.0,136,302.4,1,0,0,310.1,0,0,0
1442.0,165,299.3,1,0,0,308.8,0,0,0
1464.0,48,304.2,0,0,0,313.3,0,0,0
1511.0,205,300.5,0,0,0,311.9,0,0,0
1513.0,172,298.5,0,0,0,308.4,0,0,0
1364.0,104,299.2,1,0,0,308.3,0,0,0
1549.0,233,300.6,0,0,0,309.4,0,0,0
1666.0,40,301.1,0,0,0,310.1,0,0,0
1354.0,157,300.5,0,0,0,310.8,0,0,0
1475.0,179,301.9,1,0,0,310.6,0,0,0
1633.0,24,299.7,0,0,0,310.2,0,0,0
1357.0,104,297.6,1,0,0,308.8,0,0,0
1418.0,197,299.7,2,0,0,310.8,0,0,0
1268.0,155,298.8,0,0,0,308.6,0,0,0
1483.0,117,303.4,1,0,0,311.5,0,0,0
1420.0,113,303.1,0,0,0,311.1,0,0,0
1458.0,151,295.7,2,0,0,306.2,0,0,0
1899.5,198,302.5,2,0,0,311.8,0,0,0
1570.0,138,298.3,0,0,0,309.4,0,0,0
1423.0,205,295.5,1,0,0,306.0,0,0,0
1599.0,101,298.8,0,0,0,308.6,0,0,0
1476.0,196,300.7,0,0,0,311.9,0,0,0
1426.0,60,299.1,0,0,0,308.3,0,0,0
1663.0,115,302.2,1,0,0,311.2,0,0,0
1371.0,102,300.7,1,0,0,312.4,0,0,0
1419.0,105,298.5,0,0,0,309.6,0,0,0
1566.0,187,300.6,1,0,0,310.7,0,0,0
1899.5,218,298.6,0,0,0,309.8,0,0,0
1448.0,195,303.8,1,0,0,312.5,0,0,0
1630.0,2,301.4,1,0,0,310.6,0,0,0
1615.0,176,302.1,2,0,0,310.1,0,0,0
1621.0,36,300.3,0,0,0,309.9,0,0,0
1251.0,120,300.7,0,0,0,309.5,0,0,0
1466.0,50,298.9,0,0,0,310.1,0,0,0
1347.0,183,300.7,1,0,0,310.7,0,0,0
1688.0,155,302.7,0,0,0,312.1,0,0,0
1514.0,177,297.3,0,0,0,308.5,0,0,0
1622.0,134,297.8,0,0,0,308.4,0,0,0
1579.0,70,297.8,0,0,0,308.8,0,0,0
1565.0,81,300.7,0,0,0,310.1,0,0,0
1386.0,154,299.5,2,0,0,309.4,0,0,0
1612.0,200,303.7,1,0,0,312.7,0,0,0
1547.0,201,300.1,0,0,0,311.3,0,0,0
1457.0,7,301.6,1,0,0,310.7,0,0,0
1531.0,161,302.1,1,0,0,310.0,0,0,0
1522.0,53,298.5,0,0,0,308.6,0,0,0
1464.0,74,298.7,0,0,0,309.9,0,0,0
1685.0,140,300.5,1,0,0,309.7,0,0,0
1634.0,63,303.7,1,0,0,312.8,0,0,0
1434.0,18,301.3,2,0,0,310.8,0,0,0
1607.0,2,298.7,0,0,0,309.1,0,0,0
1693.0,175,303.4,2,0,0,311.8,0,0,0
1474.0,132,299.2,1,0,0,308.5,0,0,0
1527.0,2,300.3,0,0,0,309.9,0,0,0
1634.0,0,300.0,0,0,0,311.4,0,0,0
1615.0,23,298.5,1,0,0,309.3,0,0,0
1526.0,20,299.0,1,0,0,308.9,0,0,0
1497.0,57,296.9,1,0,0,308.0,0,0,0
1317.0,40,301.9,1,0,0,310.9,0,0,0
1567.0,95,299.8,0,0,0,309.0,0,0,0
1312.0,40,302.8,0,0,0,310.9,0,0,0
1406.0,136,300.6,0,0,0,312.0,0,0,0
1693.0,84,299.0,0,0,0,309.4,0,0,0
1376.0,45,301.3,0,0,0,310.6,0,0,0
1501.0,192,301.3,0,0,0,310.4,0,0,0
1515.0,213,297.5,0,0,0,309.1,0,0,0
1548.0,143,301.6,1,0,0,310.8,0,0,0
1560.0,129,301.3,0,0,0,310.3,0,0,0
1507.0,51,297.0,1,0,0,308.1,0,0,0
1456.0,127,302.4,0,0,0,310.4,0,0,0
1316.0,200,297.0,0,0,0,307.8,0,0,0
1549.0,189,300.1,0,0,0,311.5,0,0,0
1348.0,162,297.1,0,0,0,308.0,0,0,0
1400.0,43,297.6,2,0,0,308.3,0,0,0
1486.0,56,300.7,0,0,0,311.2,0,0,0
1671.0,41,298.1,0,0,0,308.7,0,0,0
1430.0,29,302.2,0,0,0,311.4,0,0,0
1418.0,155,297.8,0,0,0,307.4,0,0,0
1491.0,29,297.3,0,0,0,308.4,0,0,0
1341.0,99,302.1,1,0,0,311.5,0,0,0
1363.0,115,298.9,1,0,0,309.8,0,0,0
1409.0,104,300.5,0,0,0,311.7,0,0,0
1506.0,11,301.3,0,0,0,310.0,0,0,0
1541.0,17,300.9,0,0,0,310.4,0,0,0
1360.0,69,298.7,1,0,0,308.5,0,0,0
1329.0,186,300.2,1,0,0,309.4,0,0,0
1582.0,68,297.4,0,0,0,308.4,0,0,0
1365.0,111,298.7,0,0,0,309.8,0,0,0
1459.0,207,297.3,1,0,0,308.3,0,0,0
1416.0,241,302.8,1,0,0,312.3,0,0,0
1698.0,119,297.4,0,0,0,309.2,0,0,0
1564.0,172,299.8,0,0,0,311.2,0,0,0
1757.0,151,302.6,1,0,0,311.4,0,0,0
1529.0,5,298.3,2,0,0,309.3,0,0,0
1336.0,82,297.9,1,0,0,307.9,0,0,0
1444.0,115,302.3,1,0,0,311.3,0,0,0
1383.0,98,297.8,0,0,0,307.8,0,0,0
1362.0,212,300.9,1,0,0,310.7,0,0,0
1579.0,152,297.8,1,0,0,308.4,0,0,0
1899.5,185,299.8,1,0,0,311.0,0,0,0
1899.5,112,300.0,0,0,0,309.0,0,0,0
1342.0,68,300.2,2,0,0,309.3,0,0,0
1374.0,156,298.1,1,0,0,308.0,0,0,0
1376.0,214,298.0,1,0,0,308.6,0,0,0
1499.0,205,300.7,0,0,0,311.7,0,0,0
1804.0,17,299.0,1,0,0,309.0,0,0,0
1666.0,125,302.4,0,0,0,310.4,0,0,0
1701.0,55,300.9,0,0,0,310.8,0,0,0
1621.0,130,298.7,0,0,0,309.9,0,0,0
1532.0,2,302.0,0,0,0,309.8,0,0,0
1465.0,153,297.4,1,0,0,308.5,0,0,0
1568.0,92,298.2,0,0,0,308.3,0,0,0
1492.0,144,300.6,1,0,0,309.5,0,0,0
1396.0,0,295.6,2,0,0,306.0,0,0,0
1603.0,170,299.7,1,0,0,309.1,0,0,0
1701.0,98,299.5,1,0,0,309.0,0,0,0
1595.0,183,299.8,2,0,0,309.3,0,0,0
1614.0,74,302.6,2,0,0,310.4,0,0,0
1899.5,133,302.0,0,0,0,310.5,0,0,0
1899.5,137,299.0,2,0,0,310.1,0,0,0
1403.0,151,301.8,0,0,0,310.6,0,0,0
1754.0,123,297.3,0,0,0,308.2,0,0,0
1804.0,215,297.5,1,0,0,309.2,0,0,0
1501.0,201,297.7,0,0,0,308.5,0,0,0
1370.0,20,301.9,0,0,0,310.7,0,0,0
1623.0,210,295.6,2,0,0,306.1,0,0,0
1541.0,48,300.7,0,0,0,309.5,0,0,0
1424.0,26,301.5,1,0,0,310.6,0,0,0
1403.0,34,301.5,1,0,0,310.6,0,0,0
1899.5,115,304.0,0,0,0,313.0,0,0,0
1639.0,94,302.0,1,0,0,310.5,0,0,0
1365.0,143,297.6,0,0,0,308.7,0,0,0
1739.0,128,299.8,0,0,0,309.5,0,0,0
1427.0,25,303.2,0,0,0,311.2,0,0,0
1665.0,0,301.3,0,0,0,310.0,0,0,0
1829.0,159,303.1,0,0,0,311.4,0,0,0
1677.0,180,298.6,0,0,0,309.3,0,0,0
1500.0,187,298.9,2,0,0,308.7,0,0,0
1494.0,49,304.1,1,0,0,313.3,0,0,0
1899.5,2,303.6,1,0,0,312.1,0,0,0
1703.0,120,299.3,1,0,0,309.1,0,0,0
1519.0,155,302.1,0,0,0,311.2,0,0,0
1383.0,231,302.0,0,0,0,310.8,0,0,0
1347.0,94,302.2,1,0,0,311.2,0,0,0
1418.0,17,302.0,1,0,0,311.2,0,0,0
1811.0,147,298.1,1,0,0,308.8,0,0,0
1645.0,57,299.4,0,0,0,309.1,0,0,0
1439.0,212,302.4,1,0,0,311.9,0,0,0
1470.0,83,299.0,0,0,0,310.1,0,0,0
1561.0,35,298.5,0,0,0,309.5,0,0,0
1457.0,114,301.2,2,0,0,310.6,0,0,0
1899.5,79,295.7,0,0,0,306.3,0,0,0
1431.0,38,299.1,0,0,0,308.3,0,0,0
1619.0,240,299.1,0,0,0,310.3,0,0,0
1517.0,186,300.0,0,0,0,310.5,0,0,0
1385.0,173,300.5,0,0,0,311.6,0,0,0
1379.0,65,298.2,0,0,0,308.4,0,0,0
1408.0,54,297.0,1,0,0,308.0,0,0,0
1363.0,200,304.0,0,0,0,312.9,0,0,0
1401.0,76,298.9,0,0,0,310.1,0,0,0
1715.0,192,299.7,0,0,0,309.1,0,0,0
1519.0,16,300.8,1,0,0,309.7,0,0,0
1443.0,68,300.0,1,0,0,310.2,0,0,0
1416.0,66,300.4,2,0,0,309.6,0,0,0
1419.0,170,299.7,0,0,0,309.6,0,0,0
1583.0,230,298.9,0,0,0,310.3,0,0,0
1648.0,188,299.3,1,0,0,308.8,0,0,0
1863.0,85,302.2,1,0,0,311.5,0,0,0
1477.0,83,299.7,0,0,0,310.9,0,0,0
1615.0,193,299.2,0,0,0,309.0,0,0,0
1709.0,196,297.3,1,0,0,308.1,0,0,0
1600.0,205,301.5,1,0,0,310.5,0,0,0
1671.0,199,300.9,0,0,0,310.0,0,0,0
1476.0,223,299.5,0,0,0,309.1,0,0,0
1391.0,161,298.1,0,0,0,307.5,0,0,0
1687.0,30,301.2,0,0,0,309.9,0,0,0
1564.0,165,301.1,0,0,0,311.2,0,0,0
1739.0,72,299.1,0,0,0,310.5,0,0,0
1483.0,46,298.7,0,0,0,308.5,0,0,0
1551.0,15,298.8,1,0,0,309.8,0,0,0
1598.0,149,300.7,0,0,0,309.7,0,0,0
1899.5,89,298.9,1,0,0,309.8,0,0,0
1642.0,53,300.1,0,0,0,309.6,0,0,0
1514.0,87,300.6,0,0,0,310.6,0,0,0
1720.0,197,298.9,1,0,0,310.6,0,0,0
1467.0,218,299.1,0,0,0,308.9,0,0,0
1888.0,133,300.6,2,0,0,309.6,0,0,0
1314.0,146,300.4,0,0,0,309.8,0,0,0
1474.0,171,300.9,0,0,0,312.1,0,0,0
1369.0,198,298.9,0,0,0,309.1,0,0,0
1899.5,193,298.9,1,0,0,309.0,0,0,0
1520.0,143,302.4,0,0,0,311.1,0,0,0
1589.0,120,297.9,0,0,0,307.6,0,0,0
1629.0,62,300.0,0,0,0,311.2,0,0,0
1340.0,144,299.2,0,0,0,308.5,0,0,0
1387.0,50,298.6,0,0,0,309.6,0,0,0
1899.5,117,304.0,0,0,0,313.0,0,0,0
1504.0,4,297.9,0,0,0,309.1,0,0,0
1468.0,178,300.8,0,0,0,310.0,0,0,0
1526.0,57,297.6,0,0,0,308.6,0,0,0
1429.0,6,297.2,1,0,0,308.3,0,0,0
1613.0,57,297.9,0,0,0,308.8,0,0,0
1365.0,146,303.0,0,0,0,311.3,0,0,0
1725.0,170,302.2,0,0,0,311.5,0,0,0
1423.0,222,301.5,0,0,0,310.7,0,0,0
1530.0,165,301.0,1,0,0,311.5,0,0,0
1494.0,67,303.0,0,0,0,311.2,0,0,0
1378.0,163,299.0,0,0,0,308.6,0,0,0
1708.0,17,301.9,0,0,0,310.4,0,0,0
1522.0,2,298.9,0,0,0,308.6,0,0,0
1597.0,116,298.4,1,0,0,309.2,0,0,0
1461.0,188,303.8,0,0,0,312.7,0,0,0
1529.0,153,297.7,0,0,0,309.6,0,0,0
1418.0,118,303.6,0,0,0,312.7,0,0,0
1360.0,77,297.6,1,0,0,308.5,0,0,0
1787.0,33,301.7,1,0,0,310.3,0,0,0
1430.0,178,297.9,0,0,0,307.6,0,0,0
1669.0,79,300.8,1,0,0,310.6,0,0,0
1447.0,174,302.2,0,0,0,311.1,0,0,0
1899.5,189,300.5,1,0,0,309.9,0,0,0
1450.0,28,298.5,2,0,0,308.7,0,0,0
1654.0,195,298.7,1,0,0,309.9,0,0,0
1391.0,17,296.8,0,0,0,308.0,0,0,0
1455.0,9,301.1,0,0,0,310.2,0,0,0
1593.0,139,301.8,0,0,0,310.5,0,0,0
1519.0,91,300.6,2,0,0,310.5,0,0,0
1563.0,8,302.0,0,0,0,311.0,0,0,0
1341.0,208,297.8,0,0,0,309.7,0,0,0
1509.0,57,298.8,0,0,0,309.8,0,0,0
1587.0,166,297.5,0,0,0,308.8,0,0,0
1488.0,57,297.8,1,0,0,307.4,0,0,0
1446.0,80,298.2,1,0,0,309.0,0,0,0
1493.0,57,300.9,0,0,0,310.8,0,0,0
1273.0,182,297.3,0,0,0,308.6,0,0,0
1448.0,218,300.7,0,0,0,310.5,0,0,0
1389.0,149,298.8,0,0,0,310.0,0,0,0
1459.0,191,297.4,0,0,0,309.2,0,0,0
1410.0,191,298.9,0,0,0,309.0,0,0,0
1335.0,135,302.5,0,0,0,311.8,0,0,0
1583.0,185,298.2,1,0,0,307.8,0,0,0
1446.0,61,298.2,0,0,0,308.2,0,0,0
1437.0,102,304.2,1,0,0,313.5,0,0,0
1436.0,173,300.4,0,0,0,311.2,0,0,0
1882.0,84,300.0,0,0,0,309.1,0,0,0
1382.0,131,300.9,0,0,0,310.2,0,0,0
1781.0,196,302.6,0,0,0,312.0,0,0,0
1465.0,201,299.2,0,0,0,308.4,0,0,0
1192.0,135,301.8,0,0,0,310.6,0,0,0
1467.0,216,297.3,0,0,0,308.7,0,0,0
1433.0,129,299.7,2,0,0,309.6,0,0,0
1544.0,170,296.6,1,0,0,307.4,0,0,0
1573.0,103,301.0,0,0,0,311.4,0,0,0
1411.0,138,297.4,0,0,0,308.6,0,0,0
1382.0,151,297.4,1,0,0,308.7,0,0,0
1673.0,141,298.7,0,0,0,309.5,0,0,0
1438.0,100,304.2,0,0,0,313.5,0,0,0
1373.0,211,300.5,0,0,0,309.3,0,0,0
1484.0,169,302.4,0,0,0,311.1,0,0,0
1527.0,16,298.1,0,0,0,308.6,0,0,0
1437.0,195,298.7,1,0,0,309.2,0,0,0
